Name,Type
KEL Corporation (JASDAQ:6919),Company
"Kenedix, Inc. (TSE:4321)",Company
"KENKO Mayonnaise Co.,Ltd. (TSE:2915)",Company
Kenko.com Inc. (TSE:3325),Company
"Kenkou Corporation, Inc. (SPSE:2928)",Company
"Kensoh Co.,Ltd. (JASDAQ:7939)",Company
Kewpie Corporation (TSE:2809),Company
Key Coffee Inc. (TSE:2594),Company
Keyence Corporation (TSE:6861),Company
Keyware Solutions Inc. (TSE:3799),Company
"KFC Holdings Japan, Ltd. (TSE:9873)",Company
"KFC, Ltd. (TSE:3420)",Company
"KG Intelligence Co., Ltd. (JASDAQ:2408)",Company
"KI Holdings Co., Ltd. (TSE:6747)",Company
"KI-Star Real Estate Co., Ltd. (TSE:3465)",Company
"Kichiri & Co., Ltd. (TSE:3082)",Company
Kikkoman Corp. (TSE:2801),Company
"Kikuchi Seisakusho Co., Ltd. (JASDAQ:3444)",Company
"Kikukawa Enterprise, Inc. (TSE:6346)",Company
"Kikusui Chemical Industries Co., Ltd. (TSE:7953)",Company
Kikusui Electronics Corporation (JASDAQ:6912),Company
"Kimoto Co., Ltd. (TSE:7908)",Company
"Kimura Chemical Plants Co., Ltd. (TSE:6378)",Company
"Kimura Co., Ltd. (JASDAQ:7461)",Company
"Kimura Unity Co., Ltd. (TSE:9368)",Company
Kimuratan Corporation (TSE:8107),Company
Kin-Ei Corp. (TSE:9636),Company
Kinden Corporation (TSE:1944),Company
"King Co., Ltd. (TSE:8118)",Company
"King Jim Co., Ltd. (TSE:7962)",Company
"Kintetsu Department Store, Co., Ltd. (TSE:8244)",Company
"Kintetsu Group Holdings Co., Ltd. (TSE:9041)",Company
"Kintetsu World Express, Inc. (TSE:9375)",Company
Kinugawa Rubber Industrial Co. Ltd. (TSE:5196),Company
"Kirin Holdings Company, Limited (TSE:2503)",Company
"Kirindo Holdings Co., Ltd. (TSE:3194)",Company
"Kisoji Co., Ltd. (TSE:8160)",Company
"Kissei Pharmaceutical Co., Ltd. (TSE:4547)",Company
KITA KOUDENSHA Corporation (SPSE:1734),Company
KITAC corporation (JASDAQ:4707),Company
"Kitagawa Industries Co., Ltd. (NSE:6896)",Company
"Kitagawa Iron Works Co., Ltd. (TSE:6317)",Company
"Kitagawa Seiki Co.,Ltd. (JASDAQ:6327)",Company
"Kitakei Co.,Ltd. (TSE:9872)",Company
Kitamura Co. Ltd. (TSE:2719),Company
"Kitanihon Spinning Co., Ltd. (TSE:3409)",Company
Kitano Construction Corp. (TSE:1866),Company
Kitanotatsujin Corporation (TSE:2930),Company
"Kitazawa Sangyo Co., Ltd. (TSE:9930)",Company
KITO Corporation (TSE:6409),Company
"Kitoku Shinryo Co., Ltd. (JASDAQ:2700)",Company
KITZ Corporation (TSE:6498),Company
KLab Inc. (TSE:3656),Company
"KNT-CT Holdings Co., Ltd. (TSE:9726)",Company
KOA Corporation (TSE:6999),Company
"Koatsu Gas Kogyo Co., Ltd. (TSE:4097)",Company
"Koatsu Kogyo Co., Ltd. (TSE:1743)",Company
Kobayashi Metals Limited (TSE:8077),Company
Kobayashi Pharmaceutical Co. Ltd. (TSE:4967),Company
"Kobayashi Yoko Co.,Ltd. (TSE:8742)",Company
"Kobe Bussan Co., Ltd. (TSE:3038)",Company
"Kobe Diesel Co., Ltd. (TSE:6016)",Company
"Kobe Electric Railway Co., Ltd. (TSE:9046)",Company
Kobe Steel Ltd. (TSE:5406),Company
"Kobelco Eco-Solutions Co., Ltd. (TSE:6299)",Company
"Kodama Chemical Industry Co.,Ltd. (TSE:4222)",Company
"Koei Chemical Company, Limited (TSE:4367)",Company
"Koei Tecmo Holdings Co., Ltd. (TSE:3635)",Company
Kogi Corporation (TSE:5603),Company
Kohnan Shoji Co. Ltd. (TSE:7516),Company
Kohsoku Corporation (TSE:7504),Company
"Koike Sanso Kogyo Co., Ltd. (TSE:6137)",Company
Koito Manufacturing Co. Ltd. (TSE:7276),Company
Kojima Co. Ltd. (TSE:7513),Company
"Kojima Iron Works Co., Ltd. (TSE:6112)",Company
"Koken Boring Machine Co.,Ltd. (JASDAQ:6297)",Company
Koken Ltd. (JASDAQ:7963),Company
Kokusai Chart Corporation (JASDAQ:3956),Company
"Kokusai Co., Ltd. (JASDAQ:7722)",Company
Kokuyo Co. Ltd. (TSE:7984),Company
Komaihaltec Inc. (TSE:5915),Company
Komatsu Ltd. (TSE:6301),Company
"KOMATSU SEIREN Co.,Ltd. (TSE:3580)",Company
"Komatsu Wall Industry Co., Ltd. (TSE:7949)",Company
Komehyo Co. Ltd. (TSE:2780),Company
"Komeri Co.,Ltd. (TSE:8218)",Company
Komori Corp. (TSE:6349),Company
"Konaka CO.,LTD. (TSE:7494)",Company
Konami Holdings Corporation (TSE:9766),Company
Kondotec Inc. (TSE:7438),Company
"Konica Minolta, Inc. (TSE:4902)",Company
"Konishi Co., Ltd. (TSE:4956)",Company
"Konoike Transport Co., Ltd. (TSE:9025)",Company
"Konoshima Chemical Co.,Ltd. (TSE:4026)",Company
"Kosaido Co., Ltd. (TSE:7868)",Company
"Kosaikogei Co.,Ltd. (JASDAQ:7878)",Company
KOSE Corp. (TSE:4922),Company
"Kose R.E. Co., Ltd. (JASDAQ:3246)",Company
"Koshidaka Holdings Co., Ltd. (JASDAQ:2157)",Company
"Kotobuki Spirits Co., Ltd. (TSE:2222)",Company
Kourakuen Holdings Corporation (TSE:7554),Company
Koyosha Inc. (TSE:7946),Company
Kozo Keikaku Engineering Inc. (JASDAQ:4748),Company
"Kozosushi Co., LTD. (JASDAQ:9973)",Company
Krosaki Harima Corporation (TSE:5352),Company
"KSK Co., Ltd. (JASDAQ:9687)",Company
Ktk Inc. (JASDAQ:3035),Company
"KU Holdings Co.,Ltd. (TSE:9856)",Company
Kubota Corporation (TSE:6326),Company
KUBOTEK Corporation (TSE:7709),Company
Kudo Corporation (TSE:1764),Company
"Kumagai Gumi Co.,Ltd. (TSE:1861)",Company
"Kumiai Chemical Industry Co., Ltd. (TSE:4996)",Company
Kunimine Industries Co. Ltd. (TSE:5388),Company
Kura Corporation (TSE:2695),Company
Kurabo Industries Ltd. (TSE:3106),Company
"Kuramoto Co., Ltd. (JASDAQ:5216)",Company
Kuraray Co. Ltd. (TSE:3405),Company
"KURAUDIA Co., Ltd. (TSE:3607)",Company
Kureha Corporation (TSE:4023),Company
"Kuribayashi Steamship Co., Ltd. (TSE:9171)",Company
Kurimoto Ltd. (TSE:5602),Company
Kurita Water Industries Ltd. (TSE:6370),Company
Kuriyama Holdings Corporation (TSE:3355),Company
"Kuroda Electric Co., Ltd. (TSE:7517)",Company
Kuroda Precision Industries Ltd. (TSE:7726),Company
Kurogane Kosakusho Ltd. (TSE:7997),Company
"Kuroganeya Co., Ltd. (TSE:9855)",Company
Kurotani Corporation (TSE:3168),Company
"Kusuri No Aoki Co., Ltd. (TSE:3398)",Company
Kuwayama Corporation (JASDAQ:7889),Company
Kuwazawa Trading Co. Ltd. (SPSE:8104),Company
"KUZE Co., Ltd (JASDAQ:2708)",Company
KVK Corporation (JASDAQ:6484),Company
KYB Corporation (TSE:7242),Company
"Kycom Holdings Co.,Ltd. (JASDAQ:9685)",Company
Kyocera Corp. (TSE:6971),Company
Kyoden Co. Ltd. (TSE:6881),Company
Kyodo Paper Holdings (JASDAQ:9849),Company
"Kyodo Printing Co., Ltd. (TSE:7914)",Company
"Kyodo Public Relations Co., Ltd. (JASDAQ:2436)",Company
"Kyoei Sangyo Co.,Ltd. (TSE:6973)",Company
"Kyoei Steel, Ltd. (TSE:5440)",Company
"Kyoei Tanker Co., Ltd. (TSE:9130)",Company
"Kyogoku Unyu Shoji Co., Ltd (JASDAQ:9073)",Company
"Kyokuto Boeki Kaisha, Ltd. (TSE:8093)",Company
"Kyokuto Co., Ltd. (JASDAQ:2300)",Company
Kyokuto Kaihatsu Kogyo Co. Ltd. (TSE:7226),Company
"Kyokuto Securities Co., Ltd. (TSE:8706)",Company
"Kyokuyo Co., Ltd. (TSE:1301)",Company
"KYORIN Holdings, Inc. (TSE:4569)",Company
Kyoritsu Air Tech Inc. (JASDAQ:5997),Company
"Kyoritsu Computer & Communication Co.,Ltd. (JASDAQ:3670)",Company
Kyoritsu Electric Corporation (JASDAQ:6874),Company
"Kyoritsu Maintenance Co., Ltd. (TSE:9616)",Company
"Kyoritsu Printing Co., Ltd. (TSE:7838)",Company
"Kyosan Electric Manufacturing Co., Ltd. (TSE:6742)",Company
"Kyosei Rentemu Co., Ltd. (TSE:9680)",Company
"Kyosha Co., Ltd. (JASDAQ:6837)",Company
"Kyoshin Co., Ltd. (TSE:4735)",Company
"Kyoto Kimono Yuzen Co.,Ltd. (TSE:7615)",Company
"Kyoto Tool Co., Ltd. (TSE:5966)",Company
Kyowa Electronic Instruments Co. Ltd. (TSE:6853),Company
Kyowa Engineering Consultants Co. Ltd. (JASDAQ:9647),Company
Kyowa Exeo Corporation (TSE:1951),Company
"Kyowa Hakko Kirin Co., Ltd. (TSE:4151)",Company
"Kyowa Leather Cloth Co., Ltd. (TSE:3553)",Company
"Kyowakogyosyo Co., Ltd. (JASDAQ:5971)",Company
"Kyowanissei Co., Ltd. (JASDAQ:1981)",Company
Kyudenko Corporation (TSE:1959),Company
"Kyushu Electric Power Company, Incorporated (TSE:9508)",Company
"Kyushu Financial Group, Inc. (TSE:7180)",Company
"Kyushu Leasing Service Co., Ltd. (FKSE:8596)",Company
L' Attrait Co. Ltd. (JASDAQ:8885),Company
"LAC Co., Ltd. (JASDAQ:3857)",Company
"Lacto Japan Co., Ltd. (TSE:3139)",Company
"LAND Business Co.,Ltd. (TSE:8944)",Company
"LAND Co.,Ltd. (TSE:8918)",Company
"Laox CO., LTD. (TSE:8202)",Company
"Lapine Co., Ltd. (TSE:8143)",Company
Lasertec Corporation (TSE:6920),Company
Lawson Inc. (TSE:2651),Company
Leader Electronics Corporation (JASDAQ:6867),Company
"LEC, Inc. (TSE:7874)",Company
Lecip Holdings Corporation (TSE:7213),Company
"Legs Company, Ltd. (TSE:4286)",Company
Leopalace21 Corporation (TSE:8848),Company
Levi Strauss Japan k.k. (JASDAQ:9836),Company
"LIC Co., Ltd. (JASDAQ:3147)",Company
Life Corporation (TSE:8194),Company
"Life Foods Co., Ltd. (JASDAQ:3065)",Company
Lifenet Insurance Company (TSE:7157),Company
"Lihit Lab., Inc. (TSE:7975)",Company
"Lilycolor Co., Ltd. (JASDAQ:9827)",Company
"Linical Co., Ltd. (TSE:2183)",Company
Link and Motivation Inc. (TSE:2170),Company
Linkbal Inc. (TSE:6046),Company
Lintec Corp. (TSE:7966),Company
Lion Corporation (TSE:4912),Company
"Lite-on Japan, Ltd. (JASDAQ:2703)",Company
Livesense Inc. (TSE:6054),Company
LIXIL Group Corporation (TSE:5938),Company
"Lobtex Co., Ltd. (TSE:5969)",Company
"LOCKON Co., LTD. (TSE:3690)",Company
"Logicom, Inc. (JASDAQ:8938)",Company
"Loginet Japan Co., Ltd. (SPSE:9027)",Company
"LONG LIFE HOLDING Co., Ltd. (JASDAQ:4355)",Company
Lonseal Corporation (TSE:4224),Company
Look Incorporated (TSE:8029),Company
"LuckLand Co., Ltd. (TSE:9612)",Company
M H Group Ltd (JASDAQ:9439),Company
"m-up, Inc. (TSE:3661)",Company
"M&A Capital Partners Co.,Ltd (TSE:6080)",Company
"M3, Inc. (TSE:2413)",Company
Mabuchi Motor Co. Ltd. (TSE:6592),Company
"Mac-House Co., Ltd. (JASDAQ:7603)",Company
"Macnica Fuji Electronics Holdings, Inc. (TSE:3132)",Company
Maeda Corp. (TSE:1824),Company
"Maeda Kosen Co., Ltd. (TSE:7821)",Company
"MAEDA ROAD CONSTRUCTION Co.,Ltd. (TSE:1883)",Company
"Maeda Seisakusho Co.,Ltd. (JASDAQ:6281)",Company
"Maezawa Industries, Inc. (TSE:6489)",Company
"Maezawa Kasei Industries Co., Ltd. (TSE:7925)",Company
"Maezawa Kyuso Industries Co., Ltd. (TSE:6485)",Company
"Mag Net Holdings,Inc. (JASDAQ:8073)",Company
"Mainichi Comnet Co., Ltd. (JASDAQ:8908)",Company
Makino Milling Machine Co. Ltd. (TSE:6135),Company
Makita Corporation (TSE:6586),Company
"Makiya Co., Ltd. (JASDAQ:9890)",Company
"Makoto Construction Co,Ltd (TSE:8995)",Company
"Mamezou Holdings Co., Ltd. (TSE:3756)",Company
Mamiya-OP Co. Ltd. (TSE:7991),Company
Mammy Mart Corporation (JASDAQ:9823),Company
Manac Incorporated (TSE:4364),Company
"Mandarake, Inc (TSE:2652)",Company
Mandom Corp. (TSE:4917),Company
"Mani, Inc. (TSE:7730)",Company
Mansei Corporation (TSE:7565),Company
Marche Corporation (TSE:7524),Company
"Marketenterprise Co.,Ltd. (TSE:3135)",Company
"MarkLines Co., Ltd. (JASDAQ:3901)",Company
Mars Engineering Corporation (TSE:6419),Company
"Marubeni Construction Material Lease Co., Ltd. (TSE:9763)",Company
Marubeni Corporation (TSE:8002),Company
Marubun Corporation (TSE:7537),Company
Maruchiyo Yamaokaya Corporation (JASDAQ:3399),Company
"Marudai Food Co., Ltd. (TSE:2288)",Company
"Maruei Department Store Company,Limited (TSE:8245)",Company
"Marufuji Sheet Piling Co., Ltd. (TSE:8046)",Company
Maruha Nichiro Corporation (TSE:1333),Company
"Maruhachi Securities Co., Ltd. (JASDAQ:8700)",Company
"Maruhachi Warehouse Co., Ltd. (TSE:9313)",Company
"Marui Group Co., Ltd. (TSE:8252)",Company
"MARUICHI Co.,Ltd. (NSE:8228)",Company
Maruichi Steel Tube Ltd. (TSE:5463),Company
Marujun Co. Ltd. (NSE:3422),Company
Maruka Machinery Co. Ltd. (TSE:7594),Company
"Maruko Co., Ltd. (TSE:9980)",Company
Marukyo Corporation (FKSE:9866),Company
"Marumae Co., Ltd. (TSE:6264)",Company
"Maruman & Co., Ltd. (JASDAQ:7834)",Company
Marumitsu Co. Ltd. (JASDAQ:8256),Company
"Maruo Calcium Co.,Ltd. (TSE:4102)",Company
"Marusan Securities Co., Ltd. (TSE:8613)",Company
"Marusan-Ai Co., Ltd. (NSE:2551)",Company
"Marusho Hotta Co., Ltd. (TSE:8105)",Company
"Marutai Co.,Ltd. (FKSE:2919)",Company
"Maruto Sangyo Co., Ltd. (FKSE:7894)",Company
"Maruwa Co., Ltd. (TSE:5344)",Company
"Maruwa Unyu Kikan Co.,Ltd. (TSE:9090)",Company
Maruwn Corporation (TSE:9067),Company
"Maruyama Mfg. Co., Inc. (TSE:6316)",Company
Maruyoshi Center Inc. (TSE:7515),Company
"Maruzen CHI Holdings Co.,Ltd. (TSE:3159)",Company
"Maruzen Co., Ltd. (TSE:5982)",Company
Maruzen Showa Unyu Co. Ltd. (TSE:9068),Company
Marvelous Inc. (TSE:7844),Company
"Masaru Co., Ltd. (JASDAQ:1795)",Company
"Masuda Flour Milling Co., Ltd. (TSE:2008)",Company
"MATSUDA SANGYO Co., Ltd. (TSE:7456)",Company
"Matsui Construction Co., Ltd. (TSE:1810)",Company
"Matsui Securities Co., Ltd. (TSE:8628)",Company
Matsumoto Inc. (JASDAQ:7901),Company
"Matsumoto Yushi Seiyaku Co., Ltd. (JASDAQ:4365)",Company
"Matsumotokiyoshi Holdings Co., Ltd. (TSE:3088)",Company
"Matsuo Electric Co.,Ltd. (TSE:6969)",Company
"Matsuya Co., Ltd. (JASDAQ:7452)",Company
"Matsuya Co., Ltd. (TSE:8237)",Company
"Matsuya Foods Co., Ltd. (TSE:9887)",Company
Max Co. Ltd. (TSE:6454),Company
"Maxvalu Chubu Co., Ltd. (NSE:8171)",Company
"MaxValu Hokkaido Co., Ltd. (JASDAQ:7465)",Company
"Maxvalu Kyushu Co.,Ltd. (JASDAQ:3171)",Company
"Maxvalu Nishinihon Co.,Ltd. (TSE:8287)",Company
"MaxValu Tohoku Co.,Ltd. (TSE:2655)",Company
"Maxvalu Tokai Co.,Ltd. (TSE:8198)",Company
Mazda Motor Corporation (TSE:7261),Company
"MBK Co., Ltd. (TSE:3121)",Company
Mbs Inc (TSE:1401),Company
"McDonald's Holdings Company (Japan), Ltd. (JASDAQ:2702)",Company
MCJ Co. Ltd. (TSE:6670),Company
MCUBS MidCity Investment Corporation (TSE:3227),Company
MEC Company Ltd. (TSE:4971),Company
"Media Do Co., Ltd. (TSE:3678)",Company
Media Five Co. (FKSE:3824),Company
"Media Global Links Co., Ltd. (JASDAQ:6659)",Company
"Media Kobo,Inc. (TSE:3815)",Company
Mediaflag Inc. (TSE:6067),Company
"MEDIASEEK,inc. (TSE:4824)",Company
MediBIC Group (TSE:2369),Company
"Medical & Biological Laboratories Co., Ltd. (JASDAQ:4557)",Company
"Medical Data Vision Co.,Ltd. (TSE:3902)",Company
"Medical Ikkou Co., Ltd. (JASDAQ:3353)",Company
"Medical Net Communications, Inc. (TSE:3645)",Company
"Medical System Network Co., Ltd. (TSE:4350)",Company
"Medikit Co., Ltd. (JASDAQ:7749)",Company
"MEDINET Co., Ltd. (TSE:2370)",Company
MediPal Holdings Corporation (TSE:7459),Company
"Medius Holdings Co., Ltd. (JASDAQ:3154)",Company
"MedPeer,Inc. (TSE:6095)",Company
"MedRx Co., Ltd (TSE:4586)",Company
MegaChips Corporation (TSE:6875),Company
"Meganesuper Co., Ltd. (JASDAQ:3318)",Company
"Megmilk Snow Brand Co., Ltd. (TSE:2270)",Company
Meidensha Corporation (TSE:6508),Company
"Meiho Enterprise Co., Ltd. (JASDAQ:8927)",Company
Meiho Facility Works Ltd. (JASDAQ:1717),Company
"Meiji Electric Industries CO.,LTD. (TSE:3388)",Company
"Meiji Holdings Co., Ltd. (TSE:2269)",Company
"Meiji Machine Co., Ltd. (TSE:6334)",Company
"Meiji Shipping Co., Ltd. (TSE:9115)",Company
"Meiki Co.,Ltd. (NSE:6280)",Company
"Meikô Construction Co.,Ltd. (NSE:1869)",Company
"Meiko Electronics Co.,Ltd. (JASDAQ:6787)",Company
"Meiko Network Japan Co., Ltd. (TSE:4668)",Company
"Meiko Trans Co., Ltd. (NSE:9357)",Company
"Meisei Electric Co., Ltd. (TSE:6709)",Company
"Meisei Industrial Co., Ltd. (TSE:1976)",Company
Meitec Corporation (TSE:9744),Company
"Meitetsu Transport Co.,Ltd. (NSE:9077)",Company
Meito Sangyo Co. Ltd. (TSE:2207),Company
Meiwa Corporation (TSE:8103),Company
Meiwa Estate Company Limited (TSE:8869),Company
"Meiwa Industry Co., Ltd. (TSE:7284)",Company
Melco Holdings Inc. (TSE:6676),Company
"Members Co., Ltd. (NSE:2130)",Company
"Menicon Co., Ltd. (TSE:7780)",Company
"MESCO, Inc. (TSE:1737)",Company
"Message Co., Ltd. (JASDAQ:2400)",Company
Metalart Corporation (TSE:5644),Company
Metaps Inc. (TSE:6172),Company
"METAWATER Co., Ltd. (TSE:9551)",Company
"MG Home Co., Ltd. (TSE:8891)",Company
"Micron Machinery Co., Ltd. (JASDAQ:6159)",Company
"Micronics Japan Co., Ltd. (TSE:6871)",Company
"MICS Chemical Co., Ltd. (JASDAQ:7899)",Company
"MIE Corporation Co., Ltd (NSE:3442)",Company
"Mie Kotsu Group Holdings, Inc. (TSE:3232)",Company
"Mikikogyo Co, Ltd. (JASDAQ:1718)",Company
Mikuni Corporation (TSE:7247),Company
Milbon Co. Ltd. (TSE:4919),Company
"Mimaki Engineering Co., Ltd. (TSE:6638)",Company
"Mimasu Semiconductor Industry Co., Ltd. (TSE:8155)",Company
MINATO HOLDINGS INC. (JASDAQ:6862),Company
Minebea Co. Ltd. (TSE:6479),Company
"MINISTOP Co., Ltd. (TSE:9946)",Company
"Minnano Wedding Co., Ltd. (TSE:3685)",Company
"Mino Ceramic Co.,Ltd. (NSE:5356)",Company
"Minori Solutions Co., Ltd. (TSE:3822)",Company
Mipox Corporation (JASDAQ:5381),Company
Miraca Holdings Inc. (TSE:4544),Company
"Mirai Industry Co.,Ltd. (NSE:7931)",Company
"Miraial Co., Ltd. (TSE:4238)",Company
MIRAIT Holdings Corporation (TSE:1417),Company
Miroku Corporation (TSE:7983),Company
"Miroku Jyoho Service Co., Ltd. (TSE:9928)",Company
"Misawa & co.,Ltd. (TSE:3169)",Company
"Misawa Homes Chugoku Co.,Ltd. (JASDAQ:1728)",Company
"Misawa Homes Co., Ltd. (TSE:1722)",Company
Misonoza Theatrical Corporation (NSE:9664),Company
Misumi Co. Ltd. (FKSE:7441),Company
MISUMI Group Inc. (TSE:9962),Company
"Mitachi Co., Ltd. (TSE:3321)",Company
Mitani Corporation (TSE:8066),Company
"Mitani Sangyo Co., Ltd. (TSE:8285)",Company
"Mitani Sekisan Co.,Ltd. (TSE:5273)",Company
"Mito Securities Co., Ltd. (TSE:8622)",Company
Mitsuba Corporation (TSE:7280),Company
Mitsubishi Chemical Holdings Corporation (TSE:4188),Company
Mitsubishi Corporation (TSE:8058),Company
Mitsubishi Electric Corporation (TSE:6503),Company
"Mitsubishi Estate Co., Ltd. (TSE:8802)",Company
"Mitsubishi Gas Chemical Company, Inc. (TSE:4182)",Company
Mitsubishi Heavy Industries Ltd. (TSE:7011),Company
Mitsubishi Kakoki Kaisha Ltd. (TSE:6331),Company
Mitsubishi Logistics Corporation (TSE:9301),Company
Mitsubishi Materials Corp. (TSE:5711),Company
Mitsubishi Motors Corporation (TSE:7211),Company
"Mitsubishi Nichiyu Forklift Co.,Ltd. (TSE:7105)",Company
Mitsubishi Paper Mills Ltd. (TSE:3864),Company
Mitsubishi Pencil Co. Ltd. (TSE:7976),Company
"Mitsubishi Research Institute, Inc. (TSE:3636)",Company
"Mitsubishi Shokuhin Co., Ltd. (TSE:7451)",Company
"Mitsubishi Steel Mfg. Co., Ltd. (TSE:5632)",Company
Mitsubishi Tanabe Pharma Corporation (TSE:4508),Company
"Mitsubishi UFJ Financial Group, Inc. (TSE:8306)",Company
Mitsubishi UFJ Lease & Finance Company Limited (TSE:8593),Company
Mitsuboshi Belting Ltd. (TSE:5192),Company
"Mitsuboshi Co., Ltd. (JASDAQ:5820)",Company
Mitsuchi Corporation (JASDAQ:3439),Company
Mitsui & Co. Ltd. (TSE:8031),Company
"Mitsui Chemicals, Inc. (TSE:4183)",Company
"Mitsui Engineering & Shipbuilding Co., Ltd. (TSE:7003)",Company
Mitsui Fudosan Co. Ltd. (TSE:8801),Company
"Mitsui High-tec, Inc. (TSE:6966)",Company
"Mitsui Home Co., Ltd. (TSE:1868)",Company
"Mitsui Matsushima Co., Ltd. (TSE:1518)",Company
"Mitsui Mining and Smelting Company, Limited (TSE:5706)",Company
Mitsui OSK Lines Ltd. (TSE:9104),Company
"Mitsui Soko Holdings Co., Ltd. (TSE:9302)",Company
"Mitsui Sugar Co., Ltd. (TSE:2109)",Company
"Mitsumi Electric Co., Ltd. (TSE:6767)",Company
"Mitsumura Printing Co., Ltd. (TSE:7916)",Company
"Mitsuuroko Group Holdings Co.,Ltd. (TSE:8131)",Company
"Miura Co., Ltd. (TSE:6005)",Company
Miura Printing Corp. (TSE:7920),Company
"Mixi, Inc. (TSE:2121)",Company
"Miyairi Valve Mfg. Co., Ltd. (TSE:6495)",Company
"Miyaji Engineering Group, Inc. (TSE:3431)",Company
"Miyako, Inc. (JASDAQ:3424)",Company
"Miyakoshi Holdings, Inc. (TSE:6620)",Company
"Miyoshi Oil & Fat Co., Ltd. (TSE:4404)",Company
"Mizuho Financial Group, Inc. (TSE:8411)",Company
"MIZUHO MEDY Co., Ltd. (TSE:4595)",Company
Mizuno Corporation (TSE:8022),Company
"MK Seiko Co., Ltd. (JASDAQ:5906)",Company
Mksystem Corporation (JASDAQ:3910),Company
mobcast inc. (TSE:3664),Company
"Mobile Create Co., Ltd. (TSE:3669)",Company
"MobileFactory, Inc. (TSE:3912)",Company
Mochida Pharmaceutical Co. Ltd. (TSE:4534),Company
"MODEC, Inc. (TSE:6269)",Company
Modulat Inc. (JASDAQ:3043),Company
"Molitec Steel Co., Ltd. (TSE:5986)",Company
"Monex Group, Inc. (TSE:8698)",Company
"Money Partners Group Co., Ltd. (TSE:8732)",Company
"Money Square Holdings, Inc. (TSE:8728)",Company
"MonotaRO Co., Ltd. (TSE:3064)",Company
"Moonbat Co.,Ltd. (TSE:8115)",Company
MORESCO Corporation (TSE:5018),Company
Mori Hills REIT Investment Corporation (TSE:3234),Company
Mori-Gumi Co. Ltd. (TSE:1853),Company
"Morinaga & Co., Ltd. (TSE:2201)",Company
"Morinaga Milk Industry Co., Ltd. (TSE:2264)",Company
"Morio Denki Co., Ltd. (TSE:6647)",Company
Morishita Jintan Co. Ltd. (TSE:4524),Company
Morita Holdings Corporation. (TSE:6455),Company
Moritex Corporation (TSE:7714),Company
"Morito Co., Ltd. (TSE:9837)",Company
Moriya Corporation (JASDAQ:1798),Company
Morningstar Japan KK (JASDAQ:4765),Company
Morozoff Limited (TSE:2217),Company
"Morpho, Inc. (TSE:3653)",Company
Mory Industries Inc. (TSE:5464),Company
MOS Food Services Inc. (TSE:8153),Company
Mr Max Corporation (TSE:8203),Company
MRT Inc. (TSE:6034),Company
"MS&AD Insurance Group Holdings, Inc. (TSE:8725)",Company
MT Genex Corporation (JASDAQ:9820),Company
MTI Ltd. (TSE:9438),Company
"Mugen Estate Co.,Ltd. (TSE:3299)",Company
Murakami Corporation (TSE:7292),Company
Muraki Corporation (JASDAQ:7477),Company
"Murata Manufacturing Co., Ltd. (TSE:6981)",Company
Muro Corporation (JASDAQ:7264),Company
Musashi Co. Ltd. (JASDAQ:7521),Company
"Musashi Seimitsu Industry Co., Ltd. (TSE:7220)",Company
"Musashino Kogyo Co., Ltd. (TSE:9635)",Company
"Muto Seiko Co.,Ltd. (JASDAQ:7927)",Company
"MUTOH Holdings Co., Ltd. (TSE:7999)",Company
Mutual Corporation (JASDAQ:2773),Company
"Mynet, Inc. (TSE:3928)",Company
Myotoku Ltd. (JASDAQ:6265),Company
Mystar Engineering Corp. (TSE:4695),Company
"N Field Co., Ltd. (TSE:6077)",Company
Nabtesco Corporation (TSE:6268),Company
"Nac Co., Ltd. (TSE:9788)",Company
Nachi-Fujikoshi Corp. (TSE:6474),Company
"Nadex CO., Ltd. (JASDAQ:7435)",Company
"NAFCO Co., Ltd. (JASDAQ:2790)",Company
Nagahori Corporation (TSE:8139),Company
"Nagaileben Co.,Ltd. (TSE:7447)",Company
"Nagano Japan Radio Co., Ltd. (TSE:6878)",Company
"Nagano Keiki CO.,LTD. (TSE:7715)",Company
"Nagano Tokyu Department Store Co., Ltd. (JASDAQ:9829)",Company
"Nagase & Co., Ltd. (TSE:8012)",Company
Nagase Brothers Inc. (JASDAQ:9733),Company
"Nagatanien Holdings Co.,Ltd (TSE:2899)",Company
"Nagoya Electric Works Co., Ltd. (NSE:6797)",Company
"Nagoya Lumber Co., Ltd. (NSE:7903)",Company
"Nagoya Railroad Co., Ltd. (TSE:9048)",Company
"Naigai Co., Ltd. (TSE:8013)",Company
Naigai TEC Corporation (JASDAQ:3374),Company
Naigai Trans Line Limited (TSE:9384),Company
Naikai Zosen Corporation (TSE:7018),Company
"Naito & Co., Ltd. (JASDAQ:7624)",Company
"Nakabayashi Co., Ltd. (TSE:7987)",Company
"Nakabohtec Corrosion Protecting Co., Ltd. (JASDAQ:1787)",Company
Nakakita Seisakusho Co. Ltd. (TSE:6496),Company
"Nakamichi Leasing Co., Ltd. (SPSE:8594)",Company
"Nakamura Choukou Co., Ltd. (TSE:6166)",Company
"Nakamuraya Co., Ltd. (TSE:2204)",Company
"Nakanihon KOGYO Co.,Ltd. (NSE:9643)",Company
"Nakanippon Casting Co., Ltd (NSE:6439)",Company
Nakanishi Inc. (JASDAQ:7716),Company
"Nakanishi Mfg. Co., Ltd. (TSE:5941)",Company
Nakano Corporation (TSE:1827),Company
