"The Japan Wool Textile Co., Ltd. (TSE:3201)",TSE:3201,Apparel,Japan,Japan,Japan,Company
"The Joyo Bank, Ltd. (TSE:8333)",TSE:8333,Banks (Regional),Japan,Japan,Japan,Company
"The Juroku Bank, Ltd. (TSE:8356)",TSE:8356,Banks (Regional),Japan,Japan,Japan,Company
"The Kamogawa Grand Hotel, Ltd. (JASDAQ:9695)",JASDAQ:9695,Hotel/Gaming,Japan,Japan,Japan,Company
"The Kaneshita Construction Co.,Ltd. (TSE:1897)",TSE:1897,Engineering/Construction,Japan,Japan,Japan,Company
"The Kansai Electric Power Company, Incorporated (TSE:9503)",TSE:9503,Power,Japan,Japan,Japan,Company
"The Keihin Co., Ltd. (TSE:9312)",TSE:9312,Trucking,Japan,Japan,Japan,Company
"The Keiyo Bank,Ltd. (TSE:8544)",TSE:8544,Banks (Regional),Japan,Japan,Japan,Company
"The Kinki Sharyo Co., Ltd. (TSE:7122)",TSE:7122,Construction Supplies,Japan,Japan,Japan,Company
"The Kita-Nippon Bank, Ltd. (TSE:8551)",TSE:8551,Banks (Regional),Japan,Japan,Japan,Company
"The Kiyo Bank, Ltd. (TSE:8370)",TSE:8370,Banks (Regional),Japan,Japan,Japan,Company
"The Kodensha Co., Ltd. (TSE:1948)",TSE:1948,Engineering/Construction,Japan,Japan,Japan,Company
"The Kosei Securities Co., Ltd. (TSE:8617)",TSE:8617,Brokerage & Investment Banking,Japan,Japan,Japan,Company
"The Kyoto Hotel, Ltd. (TSE:9723)",TSE:9723,Hotel/Gaming,Japan,Japan,Japan,Company
"The Lead Co., Inc. (TSE:6982)",TSE:6982,Auto Parts,Japan,Japan,Japan,Company
"The Michinoku Bank, Ltd. (TSE:8350)",TSE:8350,Banks (Regional),Japan,Japan,Japan,Company
The Mie Bank Ltd. (TSE:8374),TSE:8374,Banks (Regional),Japan,Japan,Japan,Company
"The Minami-Nippon Bank,Ltd. (FKSE:8554)",FKSE:8554,Banks (Regional),Japan,Japan,Japan,Company
"The Minato Bank, Ltd. (TSE:8543)",TSE:8543,Banks (Regional),Japan,Japan,Japan,Company
"The Miyazaki Bank, Ltd. (TSE:8393)",TSE:8393,Banks (Regional),Japan,Japan,Japan,Company
"The Miyazaki Taiyo Bank, Ltd. (FKSE:8560)",FKSE:8560,Banks (Regional),Japan,Japan,Japan,Company
The Monogatari Corporation (TSE:3097),TSE:3097,Restaurant/Dining,Japan,Japan,Japan,Company
"The Musashino Bank, Ltd. (TSE:8336)",TSE:8336,Banks (Regional),Japan,Japan,Japan,Company
"The Naganobank, Ltd. (TSE:8521)",TSE:8521,Banks (Regional),Japan,Japan,Japan,Company
"The Nanto Bank, Ltd. (TSE:8367)",TSE:8367,Banks (Regional),Japan,Japan,Japan,Company
"The Nihon Seima Co., Ltd. (TSE:3306)",TSE:3306,Food Processing,Japan,Japan,Japan,Company
"THE NIPPON ROAD Co., Ltd. (TSE:1884)",TSE:1884,Engineering/Construction,Japan,Japan,Japan,Company
"The Nippon Synthetic Chemical Industry Co., Ltd. (TSE:4201)",TSE:4201,Chemical (Specialty),Japan,Japan,Japan,Company
"The Nishi-Nippon City Bank, Ltd. (TSE:8327)",TSE:8327,Banks (Regional),Japan,Japan,Japan,Company
"The Nisshin OilliO Group, Ltd. (TSE:2602)",TSE:2602,Food Processing,Japan,Japan,Japan,Company
"The Ogaki Kyoritsu Bank, Ltd. (TSE:8361)",TSE:8361,Banks (Regional),Japan,Japan,Japan,Company
"The Oita Bank, Ltd. (TSE:8392)",TSE:8392,Banks (Regional),Japan,Japan,Japan,Company
"The Okinawa Electric Power Company, Incorporated (TSE:9511)",TSE:9511,Power,Japan,Japan,Japan,Company
The Pack Corporation (TSE:3950),TSE:3950,Packaging & Container,Japan,Japan,Japan,Company
"The Royal Hotel, Limited. (TSE:9713)",TSE:9713,Hotel/Gaming,Japan,Japan,Japan,Company
"The Sailor Pen Co.,Ltd. (TSE:7992)",TSE:7992,Office Equipment & Services,Japan,Japan,Japan,Company
"The San-in Godo Bank, Ltd. (TSE:8381)",TSE:8381,Banks (Regional),Japan,Japan,Japan,Company
"The Shibusawa Warehouse Co., Ltd. (TSE:9304)",TSE:9304,Transportation,Japan,Japan,Japan,Company
"The Shiga Bank, Ltd. (TSE:8366)",TSE:8366,Banks (Regional),Japan,Japan,Japan,Company
"The Shikoku Bank, Ltd. (TSE:8387)",TSE:8387,Banks (Regional),Japan,Japan,Japan,Company
"The Shimane Bank, Ltd. (TSE:7150)",TSE:7150,Banks (Regional),Japan,Japan,Japan,Company
"The Shimizu Bank, Ltd. (TSE:8364)",TSE:8364,Banks (Regional),Japan,Japan,Japan,Company
"The Shizuoka Bank, Ltd. (TSE:8355)",TSE:8355,Banks (Regional),Japan,Japan,Japan,Company
"The Sumitomo Warehouse Co., Ltd. (TSE:9303)",TSE:9303,Shipbuilding & Marine,Japan,Japan,Japan,Company
"The Taiko Bank,Ltd. (TSE:8537)",TSE:8537,Banks (Regional),Japan,Japan,Japan,Company
"The Takigami Steel Construction Co., Ltd. (TSE:5918)",TSE:5918,Engineering/Construction,Japan,Japan,Japan,Company
"The Tochigi Bank, Ltd. (TSE:8550)",TSE:8550,Banks (Regional),Japan,Japan,Japan,Company
"The Toho Bank, Ltd. (TSE:8346)",TSE:8346,Banks (Regional),Japan,Japan,Japan,Company
"The Tohoku Bank, Ltd. (TSE:8349)",TSE:8349,Banks (Regional),Japan,Japan,Japan,Company
"The Torigoe Co., Ltd. (TSE:2009)",TSE:2009,Food Processing,Japan,Japan,Japan,Company
"The Tottori Bank, Ltd. (TSE:8383)",TSE:8383,Banks (Regional),Japan,Japan,Japan,Company
"The Towa Bank, Ltd. (TSE:8558)",TSE:8558,Banks (Regional),Japan,Japan,Japan,Company
"The Toyama Bank, Ltd. (TSE:8365)",TSE:8365,Banks (Regional),Japan,Japan,Japan,Company
"The Tsukuba Bank, Limited (TSE:8338)",TSE:8338,Banks (Regional),Japan,Japan,Japan,Company
"The Yamagata Bank, Ltd. (TSE:8344)",TSE:8344,Banks (Regional),Japan,Japan,Japan,Company
"The Yamanashi Chuo Bank, Ltd. (TSE:8360)",TSE:8360,Banks (Regional),Japan,Japan,Japan,Company
"The Yokohama Rubber Company, Limited (TSE:5101)",TSE:5101,Rubber& Tires,Japan,Japan,Japan,Company
"The Yonkyu Co., Ltd. (JASDAQ:9955)",JASDAQ:9955,Food Processing,Japan,Japan,Japan,Company
The Zenitaka Corporation (TSE:1811),TSE:1811,Engineering/Construction,Japan,Japan,Japan,Company
THine Electronics Inc. (JASDAQ:6769),JASDAQ:6769,Semiconductor,Japan,Japan,Japan,Company
"THK Co., Ltd. (TSE:6481)",TSE:6481,Machinery,Japan,Japan,Japan,Company
"Three F Co., Ltd. (TSE:7544)",TSE:7544,Retail (Grocery and Food),Japan,Japan,Japan,Company
ThreePro Group Inc. (TSE:2375),TSE:2375,Business & Consumer Services,Japan,Japan,Japan,Company
Tiemco Ltd. (JASDAQ:7501),JASDAQ:7501,Retail (Special Lines),Japan,Japan,Japan,Company
Tigers Polymer Corporation (TSE:4231),TSE:4231,Rubber& Tires,Japan,Japan,Japan,Company
TISC Co. Ltd. (NSE:4349),NSE:4349,Computer Services,Japan,Japan,Japan,Company
"Titan Kogyo ,Ltd. (TSE:4098)",TSE:4098,Chemical (Specialty),Japan,Japan,Japan,Company
TKC Corporation (TSE:9746),TSE:9746,Information Services,Japan,Japan,Japan,Company
TOA Corporation (TSE:1885),TSE:1885,Engineering/Construction,Japan,Japan,Japan,Company
TOA Corporation (TSE:6809),TSE:6809,Electronics (Consumer & Office),Japan,Japan,Japan,Company
Toa Oil Co. Ltd. (TSE:5008),TSE:5008,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
Toa Road Corporation (TSE:1882),TSE:1882,Engineering/Construction,Japan,Japan,Japan,Company
Toa Valve Engineering Inc. (TSE:6466),TSE:6466,Machinery,Japan,Japan,Japan,Company
Toabo Corporation (TSE:3204),TSE:3204,Apparel,Japan,Japan,Japan,Company
Toagosei Co. Ltd. (TSE:4045),TSE:4045,Chemical (Diversified),Japan,Japan,Japan,Company
Toami Corporation (TSE:5973),TSE:5973,Building Materials,Japan,Japan,Japan,Company
"TOBA, INC. (JASDAQ:7472)",JASDAQ:7472,Retail (Distributors),Japan,Japan,Japan,Company
Tobishima Corporation (TSE:1805),TSE:1805,Engineering/Construction,Japan,Japan,Japan,Company
"Tobu Railway Co., Ltd. (TSE:9001)",TSE:9001,Transportation (Railroads),Japan,Japan,Japan,Company
"Tobu Store Co., Ltd. (TSE:8274)",TSE:8274,Retail (Grocery and Food),Japan,Japan,Japan,Company
"TOC Co., Ltd. (TSE:8841)",TSE:8841,Real Estate (Operations & Services),Japan,Japan,Japan,Company
"TOCALO Co., Ltd. (TSE:3433)",TSE:3433,Machinery,Japan,Japan,Japan,Company
Toda Corporation (TSE:1860),TSE:1860,Engineering/Construction,Japan,Japan,Japan,Company
Toda Kogyo Corp. (TSE:4100),TSE:4100,Chemical (Specialty),Japan,Japan,Japan,Company
Toei Animation Co. Ltd. (JASDAQ:4816),JASDAQ:4816,Entertainment,Japan,Japan,Japan,Company
"Toei Co., Ltd. (TSE:9605)",TSE:9605,Entertainment,Japan,Japan,Japan,Company
Toei Reefer Line Ltd. (JASDAQ:9133),JASDAQ:9133,Shipbuilding & Marine,Japan,Japan,Japan,Company
"TOELL Co., Ltd. (TSE:3361)",TSE:3361,Power,Japan,Japan,Japan,Company
Toenec Corporation (TSE:1946),TSE:1946,Engineering/Construction,Japan,Japan,Japan,Company
"Tofuku Flour Mills Co., Ltd. (TSE:2006)",TSE:2006,Food Processing,Japan,Japan,Japan,Company
"Togami Electric Mfg. Co., Ltd. (TSE:6643)",TSE:6643,Electrical Equipment,Japan,Japan,Japan,Company
"Tohbu Network Co., Ltd. (JASDAQ:9036)",JASDAQ:9036,Trucking,Japan,Japan,Japan,Company
"Toho Acetylene Co., Ltd. (TSE:4093)",TSE:4093,Power,Japan,Japan,Japan,Company
"Toho Chemical Industry Company, Limited (TSE:4409)",TSE:4409,Chemical (Specialty),Japan,Japan,Japan,Company
Toho Co. Ltd. (TSE:9602),TSE:9602,Entertainment,Japan,Japan,Japan,Company
"Toho Co., Ltd. (TSE:8142)",TSE:8142,Food Wholesalers,Japan,Japan,Japan,Company
Toho Gas Co. Ltd. (TSE:9533),TSE:9533,Power,Japan,Japan,Japan,Company
"Toho Holdings Co., Ltd. (TSE:8129)",TSE:8129,Healthcare Support Services,Japan,Japan,Japan,Company
"Toho Kinzoku Co., Ltd. (TSE:5781)",TSE:5781,Metals & Mining,Japan,Japan,Japan,Company
"Toho Lamac Co., Ltd. (JASDAQ:7422)",JASDAQ:7422,Retail (Distributors),Japan,Japan,Japan,Company
"Toho System Science Co.,Ltd. (TSE:4333)",TSE:4333,Software (System & Application),Japan,Japan,Japan,Company
Toho Titanium Co. Ltd. (TSE:5727),TSE:5727,Metals & Mining,Japan,Japan,Japan,Company
Toho Zinc Co. Ltd. (TSE:5707),TSE:5707,Metals & Mining,Japan,Japan,Japan,Company
"Tohoku Chemical Co., Ltd. (JASDAQ:7446)",JASDAQ:7446,Retail (Distributors),Japan,Japan,Japan,Company
Tohoku Electric Power Co. Inc. (TSE:9506),TSE:9506,Power,Japan,Japan,Japan,Company
"Tohoku Steel Co., Ltd. (JASDAQ:5484)",JASDAQ:5484,Steel,Japan,Japan,Japan,Company
Tohokushinsha Film Corporation (JASDAQ:2329),JASDAQ:2329,Entertainment,Japan,Japan,Japan,Company
"Tohto Suisan Co., Ltd. (TSE:8038)",TSE:8038,Food Wholesalers,Japan,Japan,Japan,Company
Toin Corporation (JASDAQ:7923),JASDAQ:7923,Packaging & Container,Japan,Japan,Japan,Company
Tokai Carbon Co. Ltd. (TSE:5301),TSE:5301,Chemical (Basic),Japan,Japan,Japan,Company
Tokai Corp. (TSE:9729),TSE:9729,Healthcare Support Services,Japan,Japan,Japan,Company
"Tokai Electronics Co.,Ltd. (NSE:8071)",NSE:8071,Computer Services,Japan,Japan,Japan,Company
TOKAI Holdings Corporation (TSE:3167),TSE:3167,Diversified,Japan,Japan,Japan,Company
"Tokai Kisen Co., Ltd. (TSE:9173)",TSE:9173,Shipbuilding & Marine,Japan,Japan,Japan,Company
"Tokai Lease Co.,Ltd. (TSE:9761)",TSE:9761,Business & Consumer Services,Japan,Japan,Japan,Company
"Tokai Rika Co., Ltd. (TSE:6995)",TSE:6995,Auto Parts,Japan,Japan,Japan,Company
Tokai Senko K.K. (TSE:3577),TSE:3577,Apparel,Japan,Japan,Japan,Company
"Tokai Tokyo Financial Holdings, Inc. (TSE:8616)",TSE:8616,Brokerage & Investment Banking,Japan,Japan,Japan,Company
"Tokan Co.,Ltd. (NSE:7648)",NSE:7648,Food Wholesalers,Japan,Japan,Japan,Company
"Tokatsu Holdings Co., Ltd. (JASDAQ:2754)",JASDAQ:2754,Retail (Automotive),Japan,Japan,Japan,Company
Token Corporation (TSE:1766),TSE:1766,Homebuilding,Japan,Japan,Japan,Company
Tokio Marine Holdings Inc. (TSE:8766),TSE:8766,Insurance (Prop/Cas.),Japan,Japan,Japan,Company
Toko Inc. (TSE:6801),TSE:6801,Electronics (General),Japan,Japan,Japan,Company
"Tokuden Co., Ltd. (JASDAQ:3437)",JASDAQ:3437,Machinery,Japan,Japan,Japan,Company
Tokura Corporation (NSE:1892),NSE:1892,Engineering/Construction,Japan,Japan,Japan,Company
"Tokushu Tokai Paper Co., Ltd. (TSE:3708)",TSE:3708,Paper/Forest Products,Japan,Japan,Japan,Company
Tokuyama Corp. (TSE:4043),TSE:4043,Chemical (Specialty),Japan,Japan,Japan,Company
"Tokyo Automatic Machinery Works, Ltd. (TSE:6360)",TSE:6360,Machinery,Japan,Japan,Japan,Company
"Tokyo Board Industries Co., Ltd. (TSE:7815)",TSE:7815,Paper/Forest Products,Japan,Japan,Japan,Company
"Tokyo Broadcasting System Holdings, Inc. (TSE:9401)",TSE:9401,Broadcasting,Japan,Japan,Japan,Company
"Tokyo Cosmos Electric Co., Ltd. (TSE:6772)",TSE:6772,Electronics (General),Japan,Japan,Japan,Company
Tokyo Dome Corp. (TSE:9681),TSE:9681,Recreation,Japan,Japan,Japan,Company
"Tokyo Electric Power Company, Incorporated (TSE:9501)",TSE:9501,Power,Japan,Japan,Japan,Company
Tokyo Electron Device Limited (TSE:2760),TSE:2760,Computer Services,Japan,Japan,Japan,Company
Tokyo Electron Limited (TSE:8035),TSE:8035,Semiconductor Equip,Japan,Japan,Japan,Company
Tokyo Energy & Systems Inc. (TSE:1945),TSE:1945,Engineering/Construction,Japan,Japan,Japan,Company
Tokyo Gas Co. Ltd. (TSE:9531),TSE:9531,Power,Japan,Japan,Japan,Company
"Tokyo Ichiban Foods Co., Ltd. (TSE:3067)",TSE:3067,Restaurant/Dining,Japan,Japan,Japan,Company
"Tokyo Individualized Educational Institute, Inc. (TSE:4745)",TSE:4745,Education,Japan,Japan,Japan,Company
"Tokyo Kaikan Co., Ltd. (TSE:9701)",TSE:9701,Restaurant/Dining,Japan,Japan,Japan,Company
Tokyo Keiki Inc. (TSE:7721),TSE:7721,Machinery,Japan,Japan,Japan,Company
"Tokyo Kiho Co., Ltd. (JASDAQ:7597)",JASDAQ:7597,Retail (Distributors),Japan,Japan,Japan,Company
"Tokyo Kikai Seisakusho, Ltd. (TSE:6335)",TSE:6335,Machinery,Japan,Japan,Japan,Company
"Tokyo Kisen Co., Ltd. (TSE:9193)",TSE:9193,Shipbuilding & Marine,Japan,Japan,Japan,Company
"Tokyo Kohtetsu Co., Ltd. (JASDAQ:5448)",JASDAQ:5448,Steel,Japan,Japan,Japan,Company
Tokyo Koki Co. Ltd. (TSE:7719),TSE:7719,Electronics (General),Japan,Japan,Japan,Company
"Tokyo Nissan Computer System Co., Ltd. (JASDAQ:3316)",JASDAQ:3316,Computer Services,Japan,Japan,Japan,Company
Tokyo Ohka Kogyo Co. Ltd. (TSE:4186),TSE:4186,Chemical (Specialty),Japan,Japan,Japan,Company
"Tokyo Printing Ink Mfg. Co., Ltd. (TSE:4635)",TSE:4635,Chemical (Diversified),Japan,Japan,Japan,Company
"Tokyo Radiator Mfg. Co., Ltd. (TSE:7235)",TSE:7235,Auto Parts,Japan,Japan,Japan,Company
"Tokyo Rakutenchi Co., Ltd. (TSE:8842)",TSE:8842,Real Estate (Operations & Services),Japan,Japan,Japan,Company
"Tokyo Rope Manufacturing Co., Ltd. (TSE:5981)",TSE:5981,Steel,Japan,Japan,Japan,Company
"Tokyo Sangyo Co., Ltd. (TSE:8070)",TSE:8070,Machinery,Japan,Japan,Japan,Company
Tokyo Seimitsu Co. Ltd. (TSE:7729),TSE:7729,Semiconductor Equip,Japan,Japan,Japan,Company
"Tokyo Soir Co., Ltd. (TSE:8040)",TSE:8040,Apparel,Japan,Japan,Japan,Company
"Tokyo Steel Manufacturing Co., Ltd. (TSE:5423)",TSE:5423,Steel,Japan,Japan,Japan,Company
Tokyo Tatemono Co. Ltd. (TSE:8804),TSE:8804,Real Estate (General/Diversified),Japan,Japan,Japan,Company
Tokyo Tekko Co. Ltd. (TSE:5445),TSE:5445,Steel,Japan,Japan,Japan,Company
"Tokyo Theatres Company, Incorporated (TSE:9633)",TSE:9633,Real Estate (General/Diversified),Japan,Japan,Japan,Company
"Tokyo TY Financial Group, Inc. (TSE:7173)",TSE:7173,Banks (Regional),Japan,Japan,Japan,Company
"Tokyotokeiba Co., Ltd. (TSE:9672)",TSE:9672,Recreation,Japan,Japan,Japan,Company
"Tokyu Construction Co., Ltd. (TSE:1720)",TSE:1720,Engineering/Construction,Japan,Japan,Japan,Company
Tokyu Corporation (TSE:9005),TSE:9005,Transportation (Railroads),Japan,Japan,Japan,Company
Tokyu Fudosan Holdings Corporation (TSE:3289),TSE:3289,Real Estate (General/Diversified),Japan,Japan,Japan,Company
"Tokyu Recreation Co., Ltd. (TSE:9631)",TSE:9631,Recreation,Japan,Japan,Japan,Company
TOLI Corporation (TSE:7971),TSE:7971,Building Materials,Japan,Japan,Japan,Company
"Tomato Bank, Ltd. (TSE:8542)",TSE:8542,Banks (Regional),Japan,Japan,Japan,Company
Tomen Devices Corporation (TSE:2737),TSE:2737,Computer Services,Japan,Japan,Japan,Company
"Tomita Co.,Ltd. (JASDAQ:8147)",JASDAQ:8147,Retail (Distributors),Japan,Japan,Japan,Company
"Tomita Electric Co., Ltd. (JASDAQ:6898)",JASDAQ:6898,Electrical Equipment,Japan,Japan,Japan,Company
Tomoe Corporation (TSE:1921),TSE:1921,Engineering/Construction,Japan,Japan,Japan,Company
"Tomoe Engineering Co., Ltd. (TSE:6309)",TSE:6309,Retail (Distributors),Japan,Japan,Japan,Company
"Tomoegawa Co., Ltd. (TSE:3878)",TSE:3878,Chemical (Specialty),Japan,Japan,Japan,Company
"Tomoku Co., Ltd. (TSE:3946)",TSE:3946,Packaging & Container,Japan,Japan,Japan,Company
"Tomony Holdings,Inc. (TSE:8600)",TSE:8600,Banks (Regional),Japan,Japan,Japan,Company
"TOMY Company, Ltd. (TSE:7867)",TSE:7867,Recreation,Japan,Japan,Japan,Company
Tonami Holdings Co. Ltd. (TSE:9070),TSE:9070,Trucking,Japan,Japan,Japan,Company
"Tone Co., Ltd. (TSE:5967)",TSE:5967,Furn/Home Furnishings,Japan,Japan,Japan,Company
TonenGeneral Sekiyu k.k. (TSE:5012),TSE:5012,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
"Top Culture Co., Ltd. (TSE:7640)",TSE:7640,Retail (Special Lines),Japan,Japan,Japan,Company
"Top REIT, Inc. (TSE:8982)",TSE:8982,R.E.I.T.,Japan,Japan,Japan,Company
Topcon Corporation (TSE:7732),TSE:7732,Electronics (General),Japan,Japan,Japan,Company
"Toppan Forms Co., Ltd. (TSE:7862)",TSE:7862,Publshing & Newspapers,Japan,Japan,Japan,Company
"Toppan Printing Co., Ltd. (TSE:7911)",TSE:7911,Publshing & Newspapers,Japan,Japan,Japan,Company
Topre Corporation (TSE:5975),TSE:5975,Auto Parts,Japan,Japan,Japan,Company
Topy Industries Ltd. (TSE:7231),TSE:7231,Steel,Japan,Japan,Japan,Company
"Toray Industries, Inc. (TSE:3402)",TSE:3402,Chemical (Basic),Japan,Japan,Japan,Company
Torex Semiconductor Ltd. (TSE:6616),TSE:6616,Semiconductor,Japan,Japan,Japan,Company
"Tori Holdings Co., Ltd. (TSE:5856)",TSE:5856,Diversified,Japan,Japan,Japan,Company
Toridoll.corporation (TSE:3397),TSE:3397,Restaurant/Dining,Japan,Japan,Japan,Company
"Torii Pharmaceutical Co., Ltd. (TSE:4551)",TSE:4551,Drugs (Pharmaceutical),Japan,Japan,Japan,Company
"Torikizoku co., ltd. (JASDAQ:3193)",JASDAQ:3193,Restaurant/Dining,Japan,Japan,Japan,Company
"Torishima Pump Mfg. Co., Ltd. (TSE:6363)",TSE:6363,Machinery,Japan,Japan,Japan,Company
"Tose Co.,Ltd. (TSE:4728)",TSE:4728,Software (Entertainment),Japan,Japan,Japan,Company
Tosei Corporation (TSE:8923),TSE:8923,Real Estate (Development),Japan,Japan,Japan,Company
Toshiba Corporation (TSE:6502),TSE:6502,Diversified,Japan,Japan,Japan,Company
Toshiba Machine Co. Ltd. (TSE:6104),TSE:6104,Machinery,Japan,Japan,Japan,Company
Toshiba Plant Systems & Services Corp. (TSE:1983),TSE:1983,Engineering/Construction,Japan,Japan,Japan,Company
Toshiba Tec Corporation (TSE:6588),TSE:6588,Computers/Peripherals,Japan,Japan,Japan,Company
Toshin Corporation (JASDAQ:9444),JASDAQ:9444,Retail (Special Lines),Japan,Japan,Japan,Company
"Toshin Group Co.,Ltd. (JASDAQ:2761)",JASDAQ:2761,Retail (Distributors),Japan,Japan,Japan,Company
"Tosho Co., Ltd. (TSE:8920)",TSE:8920,Recreation,Japan,Japan,Japan,Company
"Tosho Printing Company, Limited (TSE:7913)",TSE:7913,Publshing & Newspapers,Japan,Japan,Japan,Company
Tosnet Corporation (JASDAQ:4754),JASDAQ:4754,Business & Consumer Services,Japan,Japan,Japan,Company
"Toso Company, Limited (TSE:5956)",TSE:5956,Furn/Home Furnishings,Japan,Japan,Japan,Company
Tosoh Corporation (TSE:4042),TSE:4042,Chemical (Basic),Japan,Japan,Japan,Company
Totech Corporation (JASDAQ:9960),JASDAQ:9960,Retail (Distributors),Japan,Japan,Japan,Company
"Totenko Co., Ltd. (TSE:8181)",TSE:8181,Restaurant/Dining,Japan,Japan,Japan,Company
"Totetsu Kogyo Co., Ltd. (TSE:1835)",TSE:1835,Engineering/Construction,Japan,Japan,Japan,Company
Toto Ltd. (TSE:5332),TSE:5332,Building Materials,Japan,Japan,Japan,Company
"Totoku Electric Co., Ltd. (TSE:5807)",TSE:5807,Electrical Equipment,Japan,Japan,Japan,Company
"Toubujyuhan Co.,Ltd (JASDAQ:3297)",JASDAQ:3297,Real Estate (Development),Japan,Japan,Japan,Company
"Toukei Computer Co.,Ltd. (TSE:4746)",TSE:4746,Information Services,Japan,Japan,Japan,Company
Tow Co. Ltd. (TSE:4767),TSE:4767,Advertising,Japan,Japan,Japan,Company
TOWA Corporation (TSE:6315),TSE:6315,Semiconductor Equip,Japan,Japan,Japan,Company
"Towa Food Service Co., Ltd. (JASDAQ:3329)",JASDAQ:3329,Restaurant/Dining,Japan,Japan,Japan,Company
"Towa Pharmaceutical Co., Ltd. (TSE:4553)",TSE:4553,Drugs (Pharmaceutical),Japan,Japan,Japan,Company
"Townnews-Sha Co.,Ltd. (JASDAQ:2481)",JASDAQ:2481,Publshing & Newspapers,Japan,Japan,Japan,Company
"Toyo Asano Foundation Co.,Ltd. (TSE:5271)",TSE:5271,Construction Supplies,Japan,Japan,Japan,Company
Toyo Business Engineering Corporation (TSE:4828),TSE:4828,Computer Services,Japan,Japan,Japan,Company
"Toyo Construction Co.,Ltd. (TSE:1890)",TSE:1890,Engineering/Construction,Japan,Japan,Japan,Company
TOYO Corporation (TSE:8151),TSE:8151,Computer Services,Japan,Japan,Japan,Company
Toyo Denki Seizo k.k. (TSE:6505),TSE:6505,Electrical Equipment,Japan,Japan,Japan,Company
"Toyo Drilube Co., Ltd. (JASDAQ:4976)",JASDAQ:4976,Chemical (Specialty),Japan,Japan,Japan,Company
Toyo Electric Corporation (NSE:6655),NSE:6655,Electronics (General),Japan,Japan,Japan,Company
Toyo Engineering Corporation (TSE:6330),TSE:6330,Engineering/Construction,Japan,Japan,Japan,Company
Toyo Gosei Co. Ltd. (JASDAQ:4970),JASDAQ:4970,Chemical (Basic),Japan,Japan,Japan,Company
"Toyo Ink SC Holdings Co., Ltd. (TSE:4634)",TSE:4634,Chemical (Specialty),Japan,Japan,Japan,Company
Toyo Kanetsu Kabushiki Kaisha (TSE:6369),TSE:6369,Oilfield Svcs/Equip.,Japan,Japan,Japan,Company
"Toyo Knife Co., Ltd. (TSE:5964)",TSE:5964,Machinery,Japan,Japan,Japan,Company
"Toyo Kohan Co., Ltd. (TSE:5453)",TSE:5453,Steel,Japan,Japan,Japan,Company
"Toyo Logistics Co., Ltd. (TSE:9306)",TSE:9306,Business & Consumer Services,Japan,Japan,Japan,Company
Toyo Machinery & Metal Co. Ltd. (TSE:6210),TSE:6210,Machinery,Japan,Japan,Japan,Company
"Toyo Securities Co., Ltd. (TSE:8614)",TSE:8614,Brokerage & Investment Banking,Japan,Japan,Japan,Company
"Toyo Seikan Group Holdings, Ltd. (TSE:5901)",TSE:5901,Packaging & Container,Japan,Japan,Japan,Company
"Toyo Shutter Co., Ltd. (TSE:5936)",TSE:5936,Building Materials,Japan,Japan,Japan,Company
"Toyo Sugar Refining Co., Ltd. (TSE:2107)",TSE:2107,Food Processing,Japan,Japan,Japan,Company
Toyo Suisan Kaisha Ltd. (TSE:2875),TSE:2875,Food Processing,Japan,Japan,Japan,Company
"Toyo Tanso Co., Ltd. (TSE:5310)",TSE:5310,Electrical Equipment,Japan,Japan,Japan,Company
Toyo Tec Co. Ltd. (TSE:9686),TSE:9686,Business & Consumer Services,Japan,Japan,Japan,Company
"Toyo Tire & Rubber Co., Ltd. (TSE:5105)",TSE:5105,Rubber& Tires,Japan,Japan,Japan,Company
"Toyo Wharf & Warehouse Co., Ltd. (TSE:9351)",TSE:9351,Shipbuilding & Marine,Japan,Japan,Japan,Company
"Toyobo Co., Ltd. (TSE:3101)",TSE:3101,Chemical (Basic),Japan,Japan,Japan,Company
"Toyoda Gosei Co., Ltd. (TSE:7282)",TSE:7282,Auto Parts,Japan,Japan,Japan,Company
Toyota Boshoku Corporation (TSE:3116),TSE:3116,Auto Parts,Japan,Japan,Japan,Company
Toyota Industries Corporation (TSE:6201),TSE:6201,Auto Parts,Japan,Japan,Japan,Company
Toyota Motor Corporation (TSE:7203),TSE:7203,Auto & Truck,Japan,Japan,Japan,Company
Toyota Tsusho Corp. (TSE:8015),TSE:8015,Retail (Distributors),Japan,Japan,Japan,Company
"TPR Co., Ltd. (TSE:6463)",TSE:6463,Auto Parts,Japan,Japan,Japan,Company
"Traders Holdings Co., Ltd. (JASDAQ:8704)",JASDAQ:8704,Brokerage & Investment Banking,Japan,Japan,Japan,Company
Tradia Corp. (TSE:9365),TSE:9365,Shipbuilding & Marine,Japan,Japan,Japan,Company
"Trancom Co., Ltd. (TSE:9058)",TSE:9058,Trucking,Japan,Japan,Japan,Company
"Trans Cosmos, Inc. (TSE:9715)",TSE:9715,Information Services,Japan,Japan,Japan,Company
Trans Genic Inc. (TSE:2342),TSE:2342,Drugs (Biotechnology),Japan,Japan,Japan,Company
"Transaction Co., Ltd. (TSE:7818)",TSE:7818,Household Products,Japan,Japan,Japan,Company
